,RT_LMP,RT_MCC,RT_MCE,RT_MCL,RT_MGHG,DA_LMP,DA_MCC,DA_MCE,DA_MCL,DA_MGHG,Export,Generation,Import,NP15_Solar_Renewable Forecast RTD,NP15_Wind_Renewable Forecast RTD,SP15_Solar_Renewable Forecast RTD,SP15_Wind_Renewable Forecast RTD,ZP26_Solar_Renewable Forecast RTD,renewables_rtd,HLY-CLDH-NORMAL_USW00023129,HLY-CLDH-NORMAL_USW00023174,HLY-CLDH-NORMAL_USW00023188,HLY-HTDH-NORMAL_USW00023129,HLY-HTDH-NORMAL_USW00023174,HLY-HTDH-NORMAL_USW00023188,HLY-TEMP-NORMAL_USW00023129,HLY-TEMP-NORMAL_USW00023174,HLY-TEMP-NORMAL_USW00023188,DART,friday,weekend,hour,Total_Solar_Forecast_RTD,Total_Wind_Forecast_RTD,Total_Wind_Solar_Forecast_RTD,renew_forecast_error,prev_day_renew_forecast_error,prev_day_Export,prev_day_Generation,prev_day_Import
2022-08-11 00:00:00+00:00,118.32996666666666,17.0822225,96.87388416666666,4.373858333333334,0.0,153.89964,20.4924,133.40724,0.0,0.0,4517.4375,35612.9175,9758.294166666667,1758.68,673.1,5866.85,1119.18,1635.57,10370.95,,1.9,3.9,,0.6,0.1,,66.3,68.9,35.56967333333334,0,0,0,9261.1,1792.2800000000002,11053.380000000001,-682.4300000000003,-801.6899999999987,5106.106666666667,35134.07083333333,8480.6725
2022-08-11 01:00:00+00:00,148.9008325,37.40459083333334,105.2908675,6.205375,0.0,221.06,39.8264,186.10966,-4.87607,0.0,4067.543333333333,34814.090833333335,10068.2775,1392.94,856.32,3872.44,1414.45,1192.17,6538.16,,1.7,3.7,,0.7,0.1,,66.0,68.6,72.1591675,0,0,1,6457.55,2270.77,8728.32,-2190.16,-1696.500000000001,4915.34,33985.49833333333,9077.501666666665
2022-08-11 02:00:00+00:00,203.60320583333336,50.739920000000005,143.86298083333335,9.000301666666667,0.0,245.37852,39.43355,210.23375,-4.28877,0.0,3623.1041666666665,32601.309999999998,10309.609166666667,479.86,835.14,873.98,1437.09,330.47,3016.93,,1.6,3.5,,0.7,0.1,,65.9,68.4,41.77531416666665,0,0,2,1684.3100000000002,2272.23,3956.54,-939.6100000000001,-1238.3199999999997,4698.149166666667,33130.17,8693.1525
2022-08-11 03:00:00+00:00,149.64909833333334,31.171126666666666,111.99985833333334,6.478114166666667,0.0,170.22,14.92303,158.48247,-3.1855,0.0,3347.405,31721.461666666666,9908.823333333334,0.6,817.9,0.33,1701.77,0.01,2542.16,,1.6,3.4,,0.8,0.2,,65.8,68.2,20.570901666666657,0,0,3,0.94,2519.67,2520.61,21.549999999999727,166.19000000000028,3893.2616666666668,31484.170833333334,9157.711666666668
2022-08-11 04:00:00+00:00,136.23379416666668,25.288615000000004,104.41988666666667,6.525290833333333,0.0,143.43391,8.86797,136.83745,-2.2715,0.0,3103.771666666667,29601.861666666664,9707.683333333332,0.0,834.19,0.0,1794.61,0.0,2678.03,,1.5,3.3,,0.8,0.2,,65.7,68.1,7.200115833333314,0,0,4,0.0,2628.8,2628.8,49.23000000000002,-5.670000000000073,3573.103333333333,29656.094166666666,8654.28
2022-08-11 05:00:00+00:00,150.65537916666668,32.01898,114.57905,4.0573475,0.0,118.9119,4.31421,115.58012,-0.98243,0.0,2054.853333333333,25957.28333333333,9342.673333333334,0.0,770.51,0.0,1892.43,0.0,2495.13,2.0,1.5,3.2,0.7,0.8,0.2,66.3,65.6,68.1,-31.743479166666674,0,0,5,0.0,2662.94,2662.94,-167.80999999999995,-46.070000000000164,2031.0233333333333,25847.159166666668,9167.234166666667
2022-08-11 06:00:00+00:00,140.77600083333334,31.11827166666667,101.7931125,7.864615833333333,0.0,95.99506,0.0,97.39758,-1.40253,0.0,1853.6816666666666,23100.208333333332,9076.140000000001,0.0,833.17,0.0,1452.21,0.0,2011.32,2.3,1.8,3.3,0.6,0.6,0.2,66.7,66.2,68.2,-44.78094083333335,0,0,6,0.0,2285.38,2285.38,-274.0600000000002,-3.169999999999618,1977.2275,23472.01833333333,8659.7825
2022-08-11 07:00:00+00:00,91.19597,4.595276666666667,80.31467833333333,6.286015,0.0,89.57422,0.0,91.17897,-1.60475,0.0,2303.68,21512.990833333333,9537.788333333334,0.0,679.47,0.0,1210.64,0.0,1962.75,3.8,3.1,4.1,0.2,0.3,0.1,68.6,67.8,68.9,-1.6217500000000058,0,0,7,0.0,1890.1100000000001,1890.1100000000001,72.63999999999987,-53.88000000000011,1702.8891666666666,21291.161666666667,8890.695
2022-08-11 08:00:00+00:00,81.090425,1.5902591666666666,75.07715583333334,4.4230100000000006,0.0,82.04225,0.0,83.87063,-1.82838,0.0,2207.0099999999998,19842.537500000002,9583.255833333335,0.0,800.41,0.0,1234.52,0.0,2077.69,6.1,5.1,5.4,0.1,0.1,0.1,71.0,70.0,70.4,0.9518249999999995,0,0,8,0.0,2034.9299999999998,2034.9299999999998,42.76000000000022,-86.51999999999998,1689.5900000000001,19778.624166666665,8725.028333333334
2022-08-11 09:00:00+00:00,77.17903833333334,2.2305258333333335,70.33681166666666,4.611701666666667,0.0,80.36217,0.0,82.12792,-1.76575,0.0,2235.0491666666667,18386.125,9668.838333333333,0.0,745.27,0.0,1334.06,0.0,2050.97,8.7,7.0,7.0,-777.7,-777.7,-777.7,73.7,71.9,71.9,3.183131666666668,0,0,9,0.0,2079.33,2079.33,-28.360000000000127,-112.90999999999985,1736.2158333333334,18954.16,8684.33
2022-08-11 10:00:00+00:00,77.2662675,1.3455683333333335,70.06716166666666,5.853539166666667,0.0,80.32128,0.0,81.84358,-1.52229,0.0,2174.5475,17792.005833333333,9478.064166666667,0.0,724.52,0.0,1332.64,0.0,1958.38,10.8,7.9,8.4,0.0,-777.7,-777.7,75.8,72.9,73.3,3.0550125000000037,0,0,10,0.0,2057.16,2057.16,-98.77999999999975,-286.44000000000005,1760.5883333333334,18098.460000000003,8897.299166666666
2022-08-11 11:00:00+00:00,78.27940583333334,1.7165266666666668,70.81546333333334,5.747415,0.0,80.82321,-0.08474,82.27369,-1.36574,0.0,2122.7991666666667,17869.265,9294.733333333334,0.0,781.83,0.0,1103.5,0.0,1615.86,12.4,8.7,9.5,0.0,-777.7,0.0,77.4,73.7,74.5,2.5438041666666606,0,0,11,0.0,1885.33,1885.33,-269.47,-158.7700000000001,1630.006666666667,18184.0775,8780.139166666666
2022-08-11 12:00:00+00:00,83.22559666666666,0.9446925,76.01055833333334,6.2703475,0.0,84.00883,0.0,85.50517,-1.49634,0.0,2257.0158333333334,18898.2175,9327.270833333334,0.0,630.77,0.0,609.91,0.0,1091.06,13.8,9.0,9.9,0.0,-777.7,0.0,78.8,74.0,74.9,0.7832333333333423,0,0,12,0.0,1240.6799999999998,1240.6799999999998,-149.6199999999999,37.48000000000002,1531.0983333333334,19319.92583333333,8915.210000000001
2022-08-11 13:00:00+00:00,89.0354675,2.366451666666667,80.13792583333334,6.53109,0.0,100.76827,0.08646,101.97692,-1.29511,0.0,2580.6208333333334,20304.579999999998,8750.51,0.0,625.18,2.42,338.22,0.04,1402.39,15.2,9.1,10.1,0.0,-777.7,0.0,80.2,74.1,75.1,11.732802500000005,0,0,13,2.46,963.4,965.86,436.5300000000001,439.0200000000001,2415.0558333333333,20426.500833333335,8875.595
2022-08-11 14:00:00+00:00,78.64191833333334,0.0,74.2034125,4.4385075,0.0,79.63637,0.0,81.60301,-1.96663,0.0,2617.3441666666668,22196.529166666664,8074.6025,307.46,805.32,1451.27,102.49,219.34,5262.23,15.9,8.8,10.0,0.0,-777.7,0.0,80.9,73.8,75.0,0.994451666666663,0,0,14,1978.07,907.8100000000001,2885.88,2376.3499999999995,2552.5000000000005,2412.3016666666667,22145.254166666666,8134.371666666667
2022-08-11 15:00:00+00:00,64.92116166666666,2.9519283333333335,60.87002666666667,1.0992083333333333,0.0,76.1159,0.0,78.65651,-2.54061,0.0,2759.351666666667,24003.3,7445.770833333333,1433.97,806.86,4763.82,32.58,1132.48,9663.41,15.8,8.1,9.6,0.0,0.0,0.0,80.8,73.1,74.6,11.194738333333333,0,0,15,7330.27,839.44,8169.710000000001,1493.699999999999,1376.710000000001,2619.4708333333333,23638.9225,7303.8875
2022-08-11 16:00:00+00:00,64.82652083333333,2.346363333333333,61.18186,1.2982983333333333,0.0,75.36056,0.0,77.43584,-2.07528,0.0,2764.2775,25022.436666666665,7245.245833333333,1794.42,760.21,6596.66,19.27,1582.08,11134.96,14.6,7.1,9.0,0.0,-777.7,0.0,79.6,72.1,74.0,10.534039166666673,0,0,16,9973.16,779.48,10752.64,382.3199999999997,358.72999999999956,2812.0508333333332,24790.646666666667,7005.685
2022-08-11 17:00:00+00:00,62.29482416666667,0.47120249999999997,60.4858875,1.3377350000000001,0.0,76.12491,0.0,78.59272,-2.46781,0.0,3045.7191666666663,26535.175,7082.864166666666,1865.99,561.07,7277.38,8.07,1820.13,12104.83,12.5,5.7,8.0,0.0,-777.7,-777.7,77.5,70.7,73.0,13.830085833333328,0,0,17,10963.5,569.1400000000001,11532.64,572.1900000000005,333.9399999999987,2883.5508333333332,26369.596666666668,6954.488333333334
2022-08-11 18:00:00+00:00,69.66312333333333,0.46422499999999994,67.78604,1.4128608333333332,0.0,80.22268,2.0652,78.15748,0.0,0.0,3293.6800000000003,27945.787500000002,7106.465,1884.37,437.68,8349.43,35.64,1896.0,12767.93,9.6,4.2,6.6,0.0,0.1,-777.7,74.6,69.1,71.6,10.559556666666666,0,0,18,12129.8,473.32,12603.119999999999,164.8100000000013,176.25,3206.431666666667,27688.430833333332,7099.6483333333335
2022-08-11 19:00:00+00:00,81.16502166666668,0.05495,79.11759916666666,1.9924716666666669,0.0,100.63182,7.07279,93.55903,0.0,0.0,3480.433333333333,29703.505,7456.606666666667,1892.84,405.77,8747.93,67.3,1949.52,12690.3,6.4,2.8,5.1,-777.7,0.3,-777.7,71.4,67.5,70.1,19.46679833333333,0,0,19,12590.29,473.07,13063.36,-373.0600000000013,-231.26000000000022,3644.5891666666666,29566.076666666664,6927.206666666666
2022-08-11 20:00:00+00:00,99.43225000000001,5.751273333333334,91.2184725,2.4625033333333333,0.0,111.97767,9.35244,102.62523,0.0,0.0,3811.1425,31751.33,7640.519166666666,1891.05,427.72,8152.14,131.34,1919.6,12493.84,4.8,2.4,4.6,0.1,0.4,0.1,69.7,67.0,69.6,12.545419999999993,0,0,20,11962.79,559.0600000000001,12521.85,-28.01000000000022,-355.4699999999975,4090.4308333333333,31222.45,7467.5625
2022-08-11 21:00:00+00:00,119.14586166666668,7.942303333333332,107.68849,3.5150675000000002,0.0,129.39824,14.07113,115.32712,0.0,0.0,4395.2266666666665,34296.98583333333,8047.1825,1870.0,510.22,8322.68,128.9,1923.79,12652.04,4.0,2.3,4.4,0.1,0.5,0.1,68.9,66.8,69.3,10.252378333333311,0,0,21,12116.470000000001,639.12,12755.590000000002,-103.55000000000109,12.6200000000008,4303.977777777778,33205.93,8349.478888888889
2022-08-11 22:00:00+00:00,129.46721833333334,24.44945,105.01777,0.0,0.0,144.9016,17.66228,127.23932,0.0,0.0,4219.669166666667,35550.4175,8056.453333333334,1854.54,601.48,8271.76,205.47,1845.31,12056.8,3.5,2.2,4.2,0.2,0.6,0.1,68.3,66.6,69.1,15.434381666666667,0,0,22,11971.609999999999,806.95,12778.56,-721.7600000000002,-68.15000000000146,4252.974166666667,35111.72416666667,8526.098333333333
2022-08-11 23:00:00+00:00,91.60821666666668,14.133350833333333,75.48753416666666,1.9873275000000001,0.0,151.40572,20.96863,130.43707,0.0,0.0,4761.858333333334,37419.364166666666,8513.430833333334,1824.35,638.2,7024.68,553.45,1727.03,12042.71,3.1,2.0,4.0,0.3,0.6,0.1,67.8,66.4,69.0,59.797503333333324,0,0,23,10576.060000000001,1191.65,11767.710000000001,274.9999999999982,-872.2599999999984,4363.7716666666665,35670.94666666666,8975.99
2022-08-12 00:00:00+00:00,99.39867500000001,0.033791666666666664,94.30708833333334,5.057795,0.0,151.88075,18.29538,133.58537,0.0,0.0,5085.700833333333,36784.2125,9008.814166666665,1741.32,788.94,6693.36,1301.21,1553.23,11066.62,,2.0,4.0,,0.5,0.1,,66.5,68.9,52.482074999999995,1,0,0,9987.91,2090.15,12078.06,-1011.4399999999987,-682.4300000000003,4517.4375,35612.9175,9758.294166666667
2022-08-12 01:00:00+00:00,117.19469166666666,7.6409525,102.85490333333333,6.698832499999999,0.0,218.89,36.07968,182.81032,0.0,0.0,4574.8825,36110.97,9367.655833333332,1375.21,984.59,4007.23,2037.45,1152.37,7616.58,,1.8,3.7,,0.7,0.1,,66.1,68.6,101.69530833333333,1,0,1,6534.81,3022.04,9556.85,-1940.2700000000004,-2190.16,4067.543333333333,34814.090833333335,10068.2775
2022-08-12 02:00:00+00:00,171.75427750000003,28.729675,132.7007725,10.323829166666668,0.0,228.85553,29.35352,199.50201,0.0,0.0,4019.7766666666666,33922.49,10096.383333333333,470.44,1045.75,906.78,2343.04,303.14,3870.66,,1.7,3.5,,0.7,0.1,,65.9,68.4,57.10125249999996,1,0,2,1680.3600000000001,3388.79,5069.15,-1198.4899999999998,-939.6100000000001,3623.1041666666665,32601.309999999998,10309.609166666667
2022-08-12 03:00:00+00:00,132.97002833333332,14.741161666666665,109.68860833333333,8.54026,0.0,167.80997,14.90903,152.90094,0.0,0.0,3433.0891666666666,32225.286666666667,10173.034166666666,0.52,937.6,0.41,2170.88,0.01,3139.85,,1.6,3.4,,0.7,0.2,,65.9,68.3,34.839941666666675,1,0,3,0.94,3108.48,3109.42,30.429999999999836,21.549999999999727,3347.405,31721.461666666666,9908.823333333334
2022-08-12 04:00:00+00:00,140.09606499999998,18.752749166666668,113.6009975,7.742320833333333,0.0,141.17311,9.95859,131.21452,0.0,0.0,2892.35,30175.79416666667,9237.519166666667,0.0,939.49,0.0,2141.75,0.0,3049.03,,1.6,3.4,,0.8,0.2,,65.8,68.2,1.0770450000000267,1,0,4,0.0,3081.24,3081.24,-32.20999999999958,49.23000000000002,3103.771666666667,29601.861666666664,9707.683333333332
2022-08-12 05:00:00+00:00,133.3529525,25.084573333333335,103.96806083333333,4.3003175,0.0,106.0,0.0,106.0,0.0,0.0,2001.2241666666666,25735.62166666667,9609.86,0.0,895.1,0.0,2148.73,0.0,2937.17,2.1,1.5,3.3,0.7,0.8,0.2,66.3,65.7,68.1,-27.352952499999986,1,0,5,0.0,3043.83,3043.83,-106.65999999999985,-167.80999999999995,2054.853333333333,25957.28333333333,9342.673333333334
2022-08-12 06:00:00+00:00,111.22634833333332,13.760353333333333,91.29982916666667,6.166165833333333,0.0,92.85326,0.0,94.93228,-2.07902,0.0,1914.208888888889,22608.146666666667,9521.144444444444,0.0,874.29,0.0,1894.63,0.0,2550.17,2.3,1.9,3.4,0.6,0.6,0.2,66.8,66.3,68.2,-18.373088333333314,1,0,6,0.0,2768.92,2768.92,-218.75,-274.0600000000002,1853.6816666666666,23100.208333333332,9076.140000000001
2022-08-12 07:00:00+00:00,95.15673916666667,2.7083383333333333,86.27882749999999,6.169574999999999,0.0,95.57163,0.0,97.01718,-1.44556,0.0,2243.7966666666666,21454.2825,9588.300000000001,0.0,758.71,0.0,1633.01,0.0,2404.86,3.8,3.2,4.1,0.2,0.3,0.1,68.6,67.9,69.0,0.414890833333331,1,0,7,0.0,2391.7200000000003,2391.7200000000003,13.139999999999873,72.63999999999987,2303.68,21512.990833333333,9537.788333333334
2022-08-12 08:00:00+00:00,91.35083750000001,3.9906400000000004,81.02529333333334,6.334901666666667,0.0,89.18232,0.0,90.76157,-1.57925,0.0,2236.8716666666664,19797.436666666665,9696.424166666666,0.0,749.27,0.0,1703.88,0.0,2630.8,6.1,5.2,5.5,0.1,0.1,0.1,71.0,70.1,70.4,-2.168517500000007,1,0,8,0.0,2453.15,2453.15,177.6500000000001,42.76000000000022,2207.0099999999998,19842.537500000002,9583.255833333335
2022-08-12 09:00:00+00:00,89.656435,3.376716666666667,79.3446925,6.9350266666666665,0.0,87.43331,0.0,89.04503,-1.61171,0.0,2334.4125,18580.6525,9739.746666666666,0.0,826.3,0.0,2035.08,0.0,2865.73,8.8,7.1,7.0,-777.7,0.1,-777.7,73.7,72.0,71.9,-2.223124999999996,1,0,9,0.0,2861.38,2861.38,4.349999999999909,-28.360000000000127,2235.0491666666667,18386.125,9668.838333333333
2022-08-12 10:00:00+00:00,85.02705666666667,0.3187925,77.95682416666666,6.751440833333334,0.0,86.62866,0.0,88.49593,-1.86726,0.0,2194.205,17806.970833333333,9614.115,0.0,802.18,0.0,1975.8,0.0,2706.98,10.8,8.1,8.4,-777.7,-777.7,-777.7,75.8,73.1,73.4,1.6016033333333297,1,0,10,0.0,2777.98,2777.98,-71.0,-98.77999999999975,2174.5475,17792.005833333333,9478.064166666667
2022-08-12 11:00:00+00:00,91.11915416666666,0.7656316666666667,83.14889333333333,7.204628333333333,0.0,86.65595,0.0,88.46958,-1.81363,0.0,2329.0916666666667,17737.524166666666,9577.748333333333,0.0,798.49,0.0,1711.08,0.0,2278.06,12.4,8.9,9.5,0.0,-777.7,0.0,77.4,73.8,74.5,-4.463204166666657,1,0,11,0.0,2509.5699999999997,2509.5699999999997,-231.50999999999976,-269.47,2122.7991666666667,17869.265,9294.733333333334
2022-08-12 12:00:00+00:00,99.91558916666668,0.734295,91.65474666666667,7.526546666666666,0.0,91.50971,0.0,93.3582,-1.84849,0.0,2280.9241666666667,18615.063333333335,9548.839166666667,0.0,770.21,0.0,1265.89,0.0,1948.26,13.8,9.1,10.0,0.0,-777.7,0.0,78.8,74.1,75.0,-8.40587916666668,1,0,12,0.0,2036.1000000000001,2036.1000000000001,-87.84000000000015,-149.6199999999999,2257.0158333333334,18898.2175,9327.270833333334
2022-08-12 13:00:00+00:00,97.4494375,0.08422916666666665,89.76565916666668,7.599549166666667,0.0,101.87511,0.0,103.43701,-1.5619,0.0,2400.2275,19654.3125,9003.76,0.0,763.62,2.48,1006.81,0.0,2249.84,15.2,9.2,10.2,0.0,-777.7,0.0,80.2,74.2,75.2,4.425672500000005,1,0,13,2.48,1770.4299999999998,1772.9099999999999,476.9300000000003,436.5300000000001,2580.6208333333334,20304.579999999998,8750.51
2022-08-12 14:00:00+00:00,84.867755,0.0,79.25143833333333,5.616315833333334,0.0,86.88021,0.0,89.11704,-2.23684,0.0,2306.1358333333333,22351.689166666667,8008.866666666666,323.66,899.28,1778.31,829.85,231.73,6789.1,15.8,8.8,10.1,0.0,-777.7,0.0,80.8,73.8,75.1,2.0124550000000028,1,0,14,2333.7,1729.13,4062.83,2726.2700000000004,2376.3499999999995,2617.3441666666668,22196.529166666664,8074.6025
2022-08-12 15:00:00+00:00,71.29011166666668,5.086799166666666,63.90473666666667,2.298575833333333,0.0,79.78521,0.0,81.84777,-2.06256,0.0,2407.8858333333333,24013.9975,7623.313333333333,1466.08,861.18,5515.2,500.75,1242.67,10834.03,15.8,8.2,9.7,0.0,0.0,0.0,80.8,73.2,74.7,8.495098333333331,1,0,15,8223.95,1361.9299999999998,9585.880000000001,1248.1499999999996,1493.699999999999,2759.351666666667,24003.3,7445.770833333333
